"pid","label","object_type","genre","worktags","iconclass_code","height_cm","width_cm","diameter_cm","location_country","location_city","location_collection","accession_nos_and_notes","private_collection_info","most_recent_sale","collection_type","realdate","numeric_date","medium","support","support_notes","signature","signature_location","support_marks","further_inscription","print_notes","print_type","plate_dimensions","states","printmaker","publisher","series","collaborators","collaborator_notes","collectors_patrons","our_attribution","other_attribution_authorities","bibliography","exhibition_history","ertz_1979","ertz_2008","bailey_walker","hollstein_no","provenance","related_works","related_works_notes","copies_and_variants","curatorial_files","general_notes","discussion","external_resources_title","external_resources_url","thumbnail","fullwidth","collection","pieterbruegel_item","order","permalink"
10144,"Envy (Invidia)","Print","Allegory","Religious|Creatures|Turkey|River|Peasants|Ladders|Weaponry|Boat",,22.8,29.5,,,,,,,,"Unknown",,,,,,"brueghel.Inue[n]t","Bottom left corner",,"In bottom left: cock.excud.cum priuil. At bottom center: PAME (monogram). Below woman seated in center eating heart: INVIDIA. In lower margin: INVIDIA HORRENDVM MONSTRVM, SAEVISSIMA PESTIS. | Een onsterffelijcke doot es nijt | en wreede peste Een beest die haer seluen eet | met valschen moleste.",,"Engraving",,2,"Pieter van der Heyden","Hieronymus Cock","The Seven Deadly Sins",,,,,,"Van Bastelaer 1908, 130|H. III (Brugel) 130|H. IV (Cock) 240|Feinblatt 1961, 48|Klein 1963, 42|Vienna 1967-68, 48|Lebeer 1969, 23|Lari 1973, 125|Vallese 1979, 21|Tokyo 1989, 23|Gilchrist 1992, 130|GdZ , VI, 11.4 (2203)|Rouir 1996|Hamburg 2001, 23|Orenstein and Sellink 2001, 51",,,,,26,,10081,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10144/thumbnail.jpg","img/derivatives/simple/10144/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/envy-invidia"
10145,"Lust (Luxuria)","Print","Allegory","Religious|Creatures|Rooster|Windmill|Fountain|Stream|Prisoners|Eggs",,22.6,29.6,,,,,,,,"Unknown",,,,,,"bruehel.Inuentor.","Bottom left corner",,"In the bottom left corner: bruehel.Inuentor. | H.Cock.excu.cu[m].priui At bottom center: .PAME. (monogram). To left of center to left of creature with bird on his foot: LVXVRIA. In lower margin: LVXVRIA ENERVAT VIRES, EFFOEMINAT ARTVS. | Luxurije stinckt | sij is vol onsuuerheden Sij breeckt die Crachten } en sij swackt die leden.",,"Engraving",,1,"Pieter van der Heyden","Hieronymus Cock","The Seven Deadly Sins",,,,,,"Van Bastelaer 1908, 131|H. III (Bruegel) 131|H. IV (Cock) 242|Feinblatt 1961, 49|Klein 1963, 45|Vienna 1967-68, 50|Lebeer 1969, 24|Lari 1973, 126|Vallese 1979, 23|Tokyo 1989, 24|Gilchrist 1992, 131|GdZ VI, 11.2 (2201)|Hambug 2001, 24|Orenstein and Sellink 2001, 49",,,,,27,,10079,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10145/thumbnail.jpg","img/derivatives/simple/10145/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/lust-luxuria"
10146,"The Triumph of Time","Print","Allegory","Traveling|Death|Cattle|Creatures|Fish|Horse|Village|Sea|Angels|Balance|Clock|Moneybox|Weaponry|Wagon",,21.2,30.4,,,,,,,,"Unknown",,,,,,"Petrus Bruegel innuen.","Lower right",,"Address on rock at bottom right: Ph[i]l[ip]s Galle | excudebat. Dated at bottom left of center: 1574. Six Latin verses in three columns in lower margin: Solis equus, Lunaeque, mucetum quattuor Horis, | Signa per extenti duodena volubilis Anni. | | Proripiunt Tempus: curru quod praepete secum | Cuncta rapit: Comiti Morti non rapta relinquens. | | Pone subit, cunctis rebus Fama vna superstes, | Gaetulo boue vecta, implens clangoribus orbem",,"Engraving",,4,"Philips Galle","Joannes Galle",,,,,,,"Van Bastelaer 1908, 204|H. III (Bruegel), 204|Feinblatt 1961, 75|Klein 1963, 39|Lebeer 1969, 87|Lari 1973, 162|Vallese 1979, 53|TIB (Galle) 56, 081|Tokyo 1989, 87|Gilchrist 1992, 204|GdZ, V, 61|Muller 1999, pp. 172-78|Hamburg 2001, 87|NHD (Galle) part III, 364",,,,,28,,,,,,,,"The Metropolitan Museum of Art","http://www.metmuseum.org/collection/the-collection-online/search/410914","img/derivatives/simple/10146/thumbnail.jpg","img/derivatives/simple/10146/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-triumph-of-time"
10147,"Spring (Ver)","Print","Allegory","Farming|Harvesting|Resting|River|Ladders|Musical instruments|Tools|Boat",,22.2,28.6,,,,,,,,"Unknown",,,,,,"Bruegel.inue[n]t","Lower left corner",,"Signed in lower left coner: Bruegel.inue[n]t and in lower right corner: PAME [monogram]. At bottom right the address: H. Cock. Excud. 1570. In lower margin center: VER | Pueriti[a]e compar| a single line of Latin on either side of title: Martius, Aprilis, Maius, sunt tempora ueris. | Vere Venus gaudet florentibus aurea sertis.",,"Engraving",,3,"Pieter van der Heyden","Hieronymus Cock","Spring and Summer",,,,,,"Van Bastelaer 1908, 200|H. III (Bruegel) 200|H. IV (Cock) 261|H. IX (Van der Heyden) 63|Klein 1963, 19|Vienna 1967-68, 70|Lebeer 1969, 77|Domaszewska 1971, 35|Lari 1973, 160|Vallese 1979, 57|Tokyo 1989, 77|Gilchrist 1992, 200|GdZ, VI 21.1 (2223)|Hamburg 2001, 77|Orenstein and Sellink 2001, 106",,,,,29,,10115,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10147/thumbnail.jpg","img/derivatives/simple/10147/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/spring-ver"
10148,"Summer (Aestas)","Print","Allegory","Eating/Drinking|Harvesting|Field|Mountain|Peasants|Basket|Tools",,22.3,28.5,,,,,,,,"Unknown",,,,,,"Cock excu Bruegel Inu[n]t","Lower right",,"With address and signature in lower right: Cock excu Bruegel Inu[n]t. In the lower margin center: AESTAS | Adoles |centi[a]e imago [imago appears againvery lightly on the following line]| a signle line of Latin on either side of title: Iulius, Augsutus, nec non et Iunius Aestas. | Frugiferas aruis fert Aestas torrida mebeis.",,"Engraving",,2,"Pieter van der Heyden","Hieronymus Cock","Spring and Summer",,,,,,"Van Bastelaer 1908, 202|H. III (Bruegel) 202|H. IV (Cock) 262|H. IX (Van der Heyden), 64|Klein 1963, 20|Vienna, 1967-68, 71|Lebeer 1969, 78|De Pauw-De Veen 1970, 155|Domaszewska 1971, 36|Lari 1973, 161|Vallese 1979, 58|Tokyo 1989, 78|Gilchrist 1992, 202|GdZ, VI, 21.2 (2224)|Hamburg 2001, 78|Orenstein and Sellink 2001, 110",,,,,30,,10118,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10148/thumbnail.jpg","img/derivatives/simple/10148/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/summer-aestas"
10149,"Big Fish Eat Little Fish","Print","Proverb","Creatures|Fish|Sea|Fishermen|Peasants|Ladders|Tools|Boat",,22.9,29.8,,,,,,,,"Unknown",,,,,,,,,"At bottom left: Hieronijmus Bos. | inuentor. At botom left corner: PAME [monogram]. At bottom right: COCK.EXCV.1557. In lower margin: GRANDIBVS EXIGVI SVNT PISCES PISCIBVS ESCA. | Siet sone dit hebbe ick zeer langhe gheweten, | dat die groote vissen de cleijne eten. To the right of the man in the boat who points: ECCE.",,"Engraving",,4,"Pieter van der Heyden","Hieronymus Cock",,,,,,,"Nagler Monog IV, no. 1771, 14|Van Bastelaer 1908, 139|Lafond 1914, 17|Wurzbach (Bosch) 17|H. III (Bruegel) 139|H. IV (Cock) 250|H. IX (Van der Heyden) 46|Feinblatt 1961, 57|Klein 1963, 29|Vienna 1967-78, 46|Lebeer 1969, 16|De Pauw-De Veen 1970, 112|Lari 1973, 134|Riggs 1977, 40|Vallese 1979, 43|Marijnnissen 1988, pp. 81-2|Tokyo 1989, 16|Gilchrist 1992, 139|GdZ, VI, 14(2215)|Hamburg 2001, 16|Orenstein and Sellink 2001, 39|Gilchrist 2002, 17",,,,,31,,10074,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10149/thumbnail.jpg","img/derivatives/simple/10149/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/big-fish-eat-little-fish"
10150,"The Ass at School","Print","Proverb","Barn|Crowd|Basket",,23.6,30.3,,,,,,,,"Unknown",,,,,,"Bruegel . Inuentor","Bottom left",,"At bottom right: COCK . EX . 1557. In lower margin: PARISIOS STOLIDVM SI QVIS TRANSMITTAT ASELLVM. SI HIC EST ASINVS NON ERIT ILLIC EQVVS. | Al reijst den esele ter scholen om leeren | ist eenen esele hij en sal gheen peert weder keeren. On lid of box mounted on wall to left of ass: PAME (monogram).",,"Engraving",,1,"Pieter van der Heyden","Hendrik Hondius",,,,,,,"Muller hist. Suppl. p. 47, no. 418 A9 (mentions a first state with the date 1556|no impression has been traced)|Van Bastelaer 1908, 142|Wurzbach (Brueghel) 25|H. III (Bruegel) 142|H. IV (Cock) 251|H. IX (Van der Heyden) 52|Feinblatt 1961, 58|Klein 1963, 30|Lebeer 1969, 17|De Pauw-De Veen 1970, 111|Lari 1973, 135|Riggs 1977, 41|Vallese 1979, 44|Marijnissen 1988, ppl. 79-80|Tokyo 1989, 17|Gilchrist 1992, 142|GdZ, VI, 17 (2218)|Hambrug 2001, 17|Orenstein and Sellink 2001, 41",,,,,32,,10075,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10150/thumbnail.jpg","img/derivatives/simple/10150/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-ass-at-school"
10151,"The Battle of the Money Bags and Strong Boxes","Print","Proverb","Battle|Commerce|Knight|Armor|Coins|Moneybox|Weaponry",,24,31,,,,,,,,"Unknown",,,,,,"P. Bruegel Inue[n]t","Lower right corner",,"Signed at bottom center: .PAME. [monogram] and in lower right corner: P. Bruegel Inue[n]t| at bottom to left of center the address: Aux quatre Vents. In lower margin three sets of Latin and Dutch text in four lines each: Quid modo diuiti[a]e, quid fului vasta metalli } Congeries, nummis arca referta nouis, | Wel aen ghy Spaerpotten, Tonnn, en Kisten. | Tis al om gelt en goet, dit striden en twisten. | | Illecebres inter tantas, atq[ue] agmina furum, | Inditium cunctis efferus vncus erit, | Al seetmen v oec anders, willet niet ghelouen. | Daerom vure wij den haec die ons noijt en miste[n], | | Pr[a]eda facit furem, feruens mala cuta ministrat | Impetus, et spolys apta rapina feris. | Men soeckt wel actie om ons te uerdoouen, | Maer men souwer niet krijgen, waerder niet te roouen.",,"Engraving",,4,"Pieter van der Heyden","Hieronymus Cock (published after his death by his widow)",,,,,,,"Nagler Monogrammist IV. 1771, 10|Van Bastelaer 1908, 146|H. III (Bruegel) 146|H. IV (Cock) 252|H. IX (Van der Heyden) 53|Feinblatt 1961, 59|Klein 1963, 31|Lebeer 1969, 54|De Pauw-De Veen 1970, 113|Lari 1973, 136|Riggs 1977, 42|Vallese 1979, 46|Marijnissen 1988, pp. 204-5|Tokyo 1989, 54|Gilchrist 1992, 146|Hamburg 2001, 54|Orenstein and Sellink 2001, 116",,,,,33,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10151/thumbnail.jpg","img/derivatives/simple/10151/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-battle-of-the-money-bags-and-strong-boxes"
10152,"The Merchant Robbed by Monkeys","Print","Proverb","Resting|Robbery|Monkey|Forest|Merchants|Musical instruments",,22.7,29.5,,,,,,,,"Unknown",,,,,,"BRVEGHEL INVE[NT]","Lower left corner",,"Signed in the lower left corner: BRVEGHEL INVE[NT] and in lower right: -PAME- [monogram]| at bottom center the address and date: H. Cock excu-1562",,"Engraving",,5,"Pieter van der Heyden","Hieronymus Cock",,,,,,,"Van Bastelaer 1908, 148|H. III (Bruegel) 148|H. IV (Cock) 254|H. IX (Van der Heyden) 55|Feinblatt 1961, 61|Klein 1963, 33|Lebeer 1969, 53|De Pauw-De Veen 1970, 119|Lari 1973, 139|Riggs 1977, 43|Vallese 1979, 49|Marijnissen 1988, pp. 168-69|Tokyo 1989, 53|Gilchrist 1992, 148|Hamburg 2001, 53|Orenstein and Sellink 2001, 95",,,,,34,,,,,,,,"The Metropolitan Museum of Art","http://www.metmuseum.org/collection/the-collection-online/search/410922","img/derivatives/simple/10152/thumbnail.jpg","img/derivatives/simple/10152/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-merchant-robbed-by-monkeys"
10153,"Everyman","Print","Proverb","Vanitas|Fools|Basket|Globe|Lantern|Mirrors",,23.2,30,,,,,,,,"Unknown",,,,,,,,,"At bottom right corner: H.COCK.EXCVD.CVM.PRIVILEG. At bottom of picture of Everyman looking in a mirror in the background: NIEMA[NT].EN.KENT.HE[M].SELVE[N]. On bag in center background: NEMO NON and various monograms. On the hems of the cloaks of each Everyman: ELCK. Below the Everyman in the far backgroudn left: elck. Below the Everyman in the far background right: ELCK. In lower margin: Nemo non quaerit passim sua commoda, Nemo | Non qu[a]erit sese' cunctis in rebus agendis, | | Nemo non inhiat priuatis undique ueris, | Hic trahit, ille trahit, cunctis amor  unus habendi est.",,"Engraving",,2,"Pieter van der Heyden","Joannes Galle",,,,,,,"Nagler Monogrammist IV 1771.11|Van Bastelaer 1908, 152|Lafond 1914, 31 (composition attributed to Bosch)|H. III (Bruegel) 152|H. IV (Cock) 255|Feinblatt 1961, 62|Flein 1963|Vienna 1967-68, 60|Lebeer 1969, 26|De Pauw-De Veen 1970, 109|Domaszewska 1971, 33|Lari 1973, 140|Riggs 1977, 44|Vallese 1979, 45|Marijnissen 1988, pp. 100-02|Tokyo 1989, 26|Gilchrist 1992, 152|Muller 1999, pp. 56-76|Hamburg 2001, 26|Orenstein and Sellink 2001, 59|Gilchrist 2002, 31|Rothstein 2003, pp. 143-73",,,,,35,,10084,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10153/thumbnail.jpg","img/derivatives/simple/10153/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/everyman"
10154,"The Thin Kitchen","Print","Proverb","Eating/Drinking|Dog|Peasants",,22.4,29.1,,,,,,,,"Unknown",,,,,,"brueghel inue[n] 1563","Lower right corner",,"Signed and dated in the lower right corner: brueghel inue[n] 1563, and at bottom center: . PAME. [monogram]| in the upper left corner the address: H. cock ex. In lower margin two lines of French and Dutch text: Ou Maigre-os Le pot mouue, est vu pouure Conuiue | Pource, a Grasse-cuisine iray, tant que ie viue } } Daer magherman die pot roert is een arm ghasterije } dus Loop ick nae de uette Cuecken met herten blije.",,"Engraving",,2,"Pieter van der Heyden","Theodoor Galle","The Thin Kitchen and the Fat Kitchen",,,,,,"Nagler Monogrammist, 1771, 8|Van Bastelaer 1908, 154|H. III (Bruegel) 154|H. IV (Cock) 256|H. IX (Van der Heyden) 56|Klein 1963, 35|Vienna 1967-68, 66|Lebeer 1969, 55|Lari 1973, 141|Riggs 1977, 45|Vallese 1979, 50|Tokyo 1989, 55|Gilchrist 1992, 154|GdZ, VI, 18.1 (2219)|Hamburg 2001, 55",,,,,36,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10154/thumbnail.jpg","img/derivatives/simple/10154/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-thin-kitchen"
10155,"The Fat Kitchen","Print","Proverb","Eating/Drinking|Abundance|Dog|Swine|Children|Peasants",,22.4,29.5,,,,,,,,"Unknown",,,,,,"Pieter brueghel inue[n]","Upper right",,"In the upper right: Pieter brueghel inue[n]| signed and dated at bottom left of center: 1563 and .PAME. [monogram]| in the lower left cornern the address: H. Cock excudeb. In the lower margin two sets of two lines verses in French and Dutch: Hors dici Maigre-dos a eune hideuse mine | Tu nas que faire ici Car cest Grasse-Cuisine | | Vuech magherman uan hier hoe hongherich ghij siet | Tis hier al uette Cuecken ghi en dient [e under the i] hier niet.",,"Engraving",,3,"Pieter van der Heyden","Joannes Galle","The Thin Kitchen and the Fat Kitchen",,,,,,"Van Bastelaer 1908, 159|H. III (Bruegel) 159|H. IV (Cock) 257)|H. IX ( Van der Heyden) 57|Vienna 1967-68, 65|Lebeer 1969, 56|De Pauw-De Veen 1970, 120|Lari 1973, 142|Riggs 1977, 46|Vallese 1979, 51|Tokyo 1989, 57|Gilchrist 1992, 159|GdZ, VI, 18.2 (2220)|Hamburg 2001, 56",,,,,37,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10155/thumbnail.jpg","img/derivatives/simple/10155/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-fat-kitchen"
10156,"The Stone Operation or the Witch of Mallegem","Print","Magic","Windmill|Lake|Crowd|Musical instruments",,35.5,47.3,,,,,,,,"Unknown",,,,,,"P. brueghel | innuentor","On panel hanging from egg on right",,"On side of bench in center: PAME [monogram]. At bottom center: .H.Cock.EXCVD.CVM.PRIVILEGIO.1559. On banner in background: …Jan kernakel. On jar at lower left: honich.",,"Engraving",,5,"Pieter van der Heyden","Hieronymus Cock",,,,,,,"Nagler Monogrammist vol. IV, 1771|Van Bastelaer 1908, 193|H. III (Bruegel) 193|H. IV (Cock) 258|H. IX (Van der Heyden), 59|Feinblatt1961, 70|Klein 1963, 37|Vienna 1967-68, 62|Lebeer 1969, 28|De Pauw-De Veen 1970, 114|Lari 1973, 157|Riggs 1977, 47|Vallese 1979, 47|Marijnissen 1988, pp. 110-11|Tokyo 1989, 28|Gilchrist 1992, 193|GdZ, VI. 19 (2221)|Hamburg 2001, 28|Orenstein and Sellink 2001, 73 Plate in the inventory of the widow of Hieronymus Cock, Volcxken Diericx, 1601: }""Een coperen plaete van eenen Keysnyer van Bruegel"" (Duverger 1984, p. 29).",,,,,38,,,,,,,,"Rijksmuseum","https://www.rijksmuseum.nl/en/search/objects","img/derivatives/simple/10156/thumbnail.jpg","img/derivatives/simple/10156/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-stone-operation-or-the-witch-of-mallegem"
10157,"Festival of Fools","Print","Proverb","Dancing|Games|Theatrical Performance|Crowd|Fools|Performers|Musical instruments",,32.5,43.7,,,,,,,,"Unknown",,,,,,"P. Brueghel Inuentor","Bottom left",,"At the bottom left: P. Brueghel Inuentor and .PAME. [monogram]. At bottom center: Aux quatre Vents. In lower margin four verses in four lines of Dutch text: Ghij Sottebollen, die met ijdelheijt, ghequelt ""sijt, | Compt al ter banen, die lust hebt om rollen, } Al wordet deen sijn eere en dander tgelt"" quijt, | De weerelt die prijst, de grootste Sottebollen. | | Men vint Sottebols, onder elcke natie, | Al en draghen sij geen sotscappen, op haeren cop, | Die int dansen hebben, al sulken gracie, | Dat hunnen Sottebol, draijet, ghelijck eenen top. | | De vuijlste Sottebols, lappent al duer de billen, | Dan sijnder, die d'een dander, metten nuese vatten, | De sulck, vercoopt trompen, en dander brillen, | Daer sij veel, Sottenbollen, mede verschatten. | | Al sijnder Sottebols, die haer wijbelijck draghen, | En van tSottebollen, den rechten sin""smaken. | Om dat sij in hun selfs sotheijt hebeben behaghen. | Sal hueren Sottebol alder best de pin""raken.",,"Engraving",,3,"Pieter van der Heyden","Hieronymus Cock (by his widow)",,,,,,,"Le Blanc 29|Van Bastelaer 1908, 195|H. III (Bruegel) 195|H. IV (Cock) 259|H. IX (Van der Heyde) 60|Feinblatt 1961, 71|Vienna 1967-68, 59|Lebeer 1969, 29|De Pauw-De Veen 1970, 116|Lari 1973, 158|Riggs 1977, 48|Moxey 1982|Marijnissen 1988, pp. 112-13|Tokyo 1989, 29|Gilchrist 1992, 195|Hamburg 2001, 29|Orenstein and Sellink 2001, 114",,,,,39,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10157/thumbnail.jpg","img/derivatives/simple/10157/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/festival-of-fools"
10158,"The Alchemist","Print","Magic","Village|Children|Peasants|Basket|Books|Tools",,33.7,44.5,,,,,,,,"Unknown",,,,,,"Brueghel inue[nt]","Upper left corner",,"In bottom left: H COCK EXCVD CVM PRIVILEGIO. In lower margin: DEBENT IGNARI RES FERRE ET POST OPERARI | IVS LAPIDIS CARI VILIS SED DENIQ[UE] RARI | VNICA RES CERTA VILIS SED VBIQ[UE] REPERTA | | QVATVOR INSERTA NATVRIS IN NVBE REFERTA | NVLLA MINERALIS RES EST VBI PRINCIPALIS | SED TALIS QVALIS REPERITVR VBIQ[UE] LOCALIS. Above doorway at upper right: lospital. On books before scholar on right: 12 Ionne [?] marn | | ALGHE MIST | | ACED | | OM| on sack at lower left: Drogery| on containers at right: keue | suler| on paper aning over fireplace: cm misero",,"Engraving",,3,"Philips Galle","Hieronymus Cock",,,,,,,"F.M.hist.pl. 418W|Van Bastelaer 1908, 197|H. III (Bruegel) 197|H. IV (Cock) 260|Feinblatt 1961, 72|Klein 1963, 38|Vienna 1967-78, 67|Lebeer 1969, 27|De Pauw-de Veen 1970, 110|Domaszewska 1971, 20|Lari 1973, 159|Riggs 1977, 33|Dreyer 1977|Vallese 1979, 48|Winner 1979|TIB (Galle) 56, 205|Marijnissen 1988, pp. 103-08|Tokyo 1989, 27|Gilchrist 1992, 197|Hamburg 2001, 27|Orenstein and Sellink 2001, 61|NHD (Galle) part III, 391",,,,,40,,10085,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10158/thumbnail.jpg","img/derivatives/simple/10158/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-alchemist"
10159,"Skating Before the St. George&#39;s Gate, Antwerp","Print","Urban, Common and Peasant Life","Skating|Horse|Bridge|Church|City|Basket|Antwerp|Children|Crowd|Flag/Banner|Wagon",,23.1,29.3,,,,,,,,"Unknown",,,,,,".F.H.","Lower right corner",,"Signed in lower right corner: .F.H.| in the lower left corner the address: .H. cock excudeb.",,"Engraving",,2,"Frans Huys","Hieronymus Cock",,,,,,,"Van Bastelaer 1908, 205|H. IV ( Cock) 263|H. IX (Huys) 27|Klein 1963, 21|Feinblatt 1961, 76|Vienna 1967-68, 63|Lebeer 1969, 51|De Ramaix 1968-69, 51|Lari 1973, 163|Riggs 1977, 52|Vallese 1979, 54|Monballieu 1981|Bauer and Bauer 1984, pp. 149-50|Marijnissen 1988, pp. 66-7|Tokyo 1989, 51|Gilchrist 1992, 205|De Jongh and Luijten 1997, 2|Hamburg 2001, 51|Orenstein and Sellink 2001, 63",,,,,41,,10086,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10159/thumbnail.jpg","img/derivatives/simple/10159/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/skating-before-the-st-georges-gate-antwerp"
10160,"The Kermis of St. George","Print","Urban, Common and Peasant Life","Dancing|Games|City|Windmill|Vase|Children|Crowd|Peasants|Soldiers|Wagon",,33.2,52.3,,,,,,,,"Unknown",,,,,,"BRVEGEL INVENTOR","Lower right corner",,"At bottom center the address: .H. COCK EXCVDBAT. On sign hanging outside the tavern at right: dit is in die kro[on]| on the banner with St George hanging from tavern at right: laet die boeren haer kermis houuen.",,"Etching and engraving",,4,"Jan or Lucas van Doetecum","Hieronymus Cock",,,,,,,"Le Blanc (Breughel) 2|Van Bastelaer 1908, 207|Wurzbach (Brueghel, Radierungen) 3|Delen 1935, p. 66 (as Hieronymus Cock)|H.III (Bruegel), 207|H. IV (Cock) 264 (published by Hieronyous Cock)|Lebeer 1943, pp. 218-227|Feinblatt 1961, 77|Klein 1963, 22|Cas., p. 56, no. 58 (Cock)|Vienna 1967-68, 64|Lebeer 1969, 52 (as Hieronymus Cock)|De Ramaix 1980-81, p. 38, no. 42|Miedema 1981, p. 199-200|Stockholm 1984-85, 68|Marijnissen 1988, p. 114|Tokyo 1989, 52|Gilchrist 1992, 207|GdZ, II, 12 (578)|NHD (Doetecum) part II, 219|Hamburg 2001, 52|Orenstein and Sellink 2001, 79",,,,,42,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10160/thumbnail.jpg","img/derivatives/simple/10160/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-kermis-of-st-george"
10161,"The Kermis at Hoboken","Print","Urban, Common and Peasant Life","Dancing|Games|Church|Village|Vase|Children|Crowd|Peasants|Soldiers|Flag/Banner|Musical instruments|Weaponry|Road|Wagon",,29.8,40.8,,,,,,,,"Unknown","ca. 1559",1559,,,,"Bruegel","Bottom right",,"On barrel at bottom left: FHB [linked]. At bottom right: Bruegel. In lower margin two lines of Dutch text: Die boeren verblijen hun in sulken feesten | Te dansen springhen en dronckendrincken als beesten - | | Sij moeten die kermissen onderhouwen | Al souen sij vasten en steruen van kauwen - In margin right: Bartolomeus | de mumpere. Excu.",,"Etching and engraving",,4,"Frans Hogenberg","Bartholomaus de Momper",,,,,,,"Le Blanc (Brueghel) 4|Van Bastelaer 1908, 208|Wurzbach (Brueghel, Radierungen), 5 and (Stiche nach) 29|Le B. 30|Feinblatt 1961, 78|Lebeer 1969, 30|Lari 1973, 165|Vallese 1979, 56|Monballieu 1974|Monballie 1987|Marijnissen 1988, pp. 115-16|Tokyo 1989, 30|Gilchrist 1992, 208|De JOngh and Luijten 1997, 1|Hamburg 2001, 30|Orenstein and Sellink 2001, 80",,,,,43,,10087,,,,,,"Rijksmuseum","https://www.rijksmuseum.nl/en/collection/RP-P-OB-7369","img/derivatives/simple/10161/thumbnail.jpg","img/derivatives/simple/10161/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-kermis-at-hoboken"
