"pid","label","object_type","genre","worktags","iconclass_code","height_cm","width_cm","diameter_cm","location_country","location_city","location_collection","accession_nos_and_notes","private_collection_info","most_recent_sale","collection_type","realdate","numeric_date","medium","support","support_notes","signature","signature_location","support_marks","further_inscription","print_notes","print_type","plate_dimensions","states","printmaker","publisher","series","collaborators","collaborator_notes","collectors_patrons","our_attribution","other_attribution_authorities","bibliography","biblio_reference","exhibition_history","ertz_1979","ertz_2008","bailey_walker","hollstein_no","bad_copy","exclude_from_browsing","provenance","provenance_text","related_works","related_works_notes","copies_and_variants","curatorial_files","general_notes","discussion","external_resources_title","external_resources_url","thumbnail","fullwidth","collection","layout","order","permalink"
3138,"Flowers in Earthenware Vase (Florence)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Coins|Flowers|Jewels",,63,45,,"Italy","Florence","Villa Poggio Imperiale","inv #165",,,"Public",,,"Oil",,,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","RKD as Jan Brueghel the Elder|Ertz 1984 #274 as Jan Brueghel the Younger","Bodart 1977, #19|S. Segal in Tableau IV, #5, apr. 1982, page 490|Florence 1988, pp. 40-41, #15|Brenninkmeijer-de Rooij 1990, page 245: type II, 1606/1607|Brenninkmeijer-de Rooij 1996, p. 80",,"Florence 1988, #15",,,,,,,5113,,"3139|3142|3818|3141|3170",,,,,,,,"img/derivatives/simple/3138/thumbnail.jpg","img/derivatives/simple/3138/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-earthenware-vase-florence"
3139,"Flowers in Earthenware Vase (Netherlands)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Flowers",,50,39.5,,,,,,"Wassenaar, Netherlands, Private Collection",,"Private",,,"Oil","Panel",,"BRUEGHEL ''f'' 160(7?)",,,,,,,,,,,,,,"Jan Brueghel the Elder","Ertz 1979, #165|Ertz 2008-10, #433","Ertz 1979, cat. #165, pp. 280-282, 585|Bergstrom in ''Tableau V'', #2, Nov/Dec 1982, fig. 175|Segal 1982, pp. 490-499|Hairs 1985, pp. 37, 463|Segal 1987, p. 96|Brenninkmeijer-de Rooij 1990, p. 245|Hague 1992, cat. #10|Sutton 1993, cat. #95, pp. 499-501|Schneider 1995/96, p. 19, fig. 4|Brenninkmeijer-de Rooij 1996, p. 80|Ertz 2008-10, cat. #433",,"The Hague 1992, cat. #10|Boston 1993, cat. #95",165,433,,,,,"5114|5115|5116|5117|5118","Private collection, England|Hallsborough, London|Nathan Gallery, Zurich|Collection of Mr. and Mrs. Leigh Block, Chicago, end of the 1950s|Noortman and Brod Gallery, New York and London, 1982-83","3142|3138|3818|3141|3170|3000|3144|2997|3804",,,"526|527|528|529|530|531|532",,216,,,"img/derivatives/simple/3139/thumbnail.jpg","img/derivatives/simple/3139/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-earthenware-vase-netherlands"
3141,"Flowers in Earthenware Vase (Private Collection II)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Coins|Flowers|Jewels|Shells",,65.6,46.5,,,,,,"Private Collection","London, Sotheby's, 4 July 2012 for 241,250 GBP","Private","ca. 1607",1607,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Drs. Fred G. Meijer (RKD, The Hague) as Jan Brueghel the Elder and studio (examined 2012)","Paintings in the Art Institute of Chicago: A Catalogue of the Picture Collection, Chicago 1961, p. 61 |Ertz 1979, under cat. #164 (as a copy)|Ertz 2008-10, under cat. #432 (as a copy)",,,,,,,,,"5123|5124","Art Institute of Chicago, from 1948 (Gift of Mr. Arthur Keating, 1948; inv. no. 1948.571) until 2012","3139|3138|3818|3142|3170",,,,,217,,,"img/derivatives/simple/3141/thumbnail.jpg","img/derivatives/simple/3141/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-earthenware-vase-private-collection-ii"
3142,"Flowers in Earthenware Vase (Vienna)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Coins|Flowers|Jewels|Shells",,51,40,,"Austria","Vienna","Kunsthistorisches Museum","inv. #548",,,"Public","ca. 1605",1605,"Oil","Panel",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Ertz 1979, #164|Ertz 2008-10, #432","Hairs 1965, pp. 66 & 366|Winkelmann-Rhein 1968, pp. 35, 66, & 84|Baumgart 1978, p. 147, pl. 16-17|Ertz 1979, cat. #164, pp. 252, 256, 259ff, 276, 279, pl. 329|Bedoni 1983, p. 156, n. 117|Ertz 1984, p. 435ff, cat. #274|Hairs 1985, pp. 55, 62, 75|Brenninkmeijer 1990, p. 245|Brenninkmeijer-De Rooij 1996, pp.79-80, fig. 47, dated to 1606/1607|Ertz 2008-10, cat. #432",,"Essen/Vienna 1997, cat. #83",164,432,,,,,"5125|5126|5127","Inventory of Archduke Leopold Wilhelm, 1659, inv. #616(?)|In Treasury in Vienna, 1747|Inventory of Museum, 1781","3139|3138|3818|3141|3170|2982|3000|3144|2997|3804|3804",,,533,,218,,"http://bilddatenbank.khm.at/viewArtefact","img/derivatives/simple/3142/thumbnail.jpg","img/derivatives/simple/3142/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-earthenware-vase-vienna"
3144,"Flowers in a Ceramic Vase (Switzerland)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Flowers|Jewels",,58.7,46,,,,,,"Switzerland, Private Collection",,"Private","1607-1608",1607,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 1979, #169|Ertz 2008-10, #435","Ertz 1979, cat. #169, fig. 353|Ertz 2008-10, cat. #435",,,169,435,,,,,"5135|5136|5137|5138|5139","Private collection, England, before 1968|Sotheby's, London, March 27, 1968, #53|Nathan Gallery, Zurich |Collection of Ernst and Lucie Schmidheiny, Genf, 1968-1990|Donated to Musée d'Art et d'Histoire, Genf, 1990","3804|2999|3000|2997|3142|2982|3139",,,,,219,,,"img/derivatives/simple/3144/thumbnail.jpg","img/derivatives/simple/3144/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-ceramic-vase-switzerland"
3145,"Flowers in a Chinese Vase (Madrid)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Flowers",,47,35,,"Spain","Madrid","Museo del Prado","inv. #1424",,,"Public","1609-1613",1609,"Oil","Panel",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Ertz 1979, #207|Ertz 2008-10, #441","Hairs 1965, pp. 38 & 365|Diaz Padron, vol.1, p.296 as ""taller de Jan Brueghel de Velours""|Ertz 1979, Cat.207|Brenninkmeijer-de Rooij 1996, pp. 64, 81, fig. 63|Ertz 2008-10, Cat.441|Winkelmann- Rhein 1968, pp.38|Currie & Allart 2012, pp. 263",,"Brussels 1980, cat. #129",207,441,,,,,5140,"Inventory of 1849, #1483 as ""Jan Brueghels the Elder""","2995|2993|3803|3819|3158",,,,,"220|221","Museo del Prado","https://www.museodelprado.es/coleccion/obra-de-arte/florero/f0f402d1-5eee-4414-a306-4232a3568b6f","img/derivatives/simple/3145/thumbnail.jpg","img/derivatives/simple/3145/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-chinese-vase-madrid"
3146,"Flowers in a Decorated Ceramic Vase (Antwerp)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Flowers",,101,76,,"Belgium","Antwerp","Koninklijk Museum voor Schone Kunsten","inv. #643",,,"Public","1609-1615",1609,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 1979, #209|Ertz 2008-10, #449 as possibly studio work","Ertz 1979, cat. 209|Ertz 2008-10, cat. 449|''Openbaar Kunstbezit in Vlaanderen'', 1964, pp.17a-b",,,209,449,,,,,"5141|5142","Purchased from Me Ve Pelgrims-Haenegraeff, Antwerp, 1880|G. van Schmidt, Berlin, 1935","2991|3147|3148|3149|3150|3340|3165",,,,,222,,,"img/derivatives/simple/3146/thumbnail.jpg","img/derivatives/simple/3146/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-decorated-ceramic-vase-antwerp"
3147,"Flowers in a Decorated Ceramic Vase (Berlin)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Flowers",,92.5,81.5,,,,,,"Berlin",,"Private",,,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, variant of #449","Ertz 2008-10, variant of #449",,,,,,,,,5143,"RKD as G. van Schmidt, Berlin, 1935, see Antwerp version.","3146|3148|3149|3150",,,,,,,,"img/derivatives/simple/3147/thumbnail.jpg","img/derivatives/simple/3147/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-decorated-ceramic-vase-berlin"
3148,"Flowers in a Decorated Ceramic Vase (Detroit)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Flowers",,,,,"United States","Detroit, MI","Detroit Institute of Arts Museum","cat. 1930, inv. #4",,,"Public",,,"Oil",,,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, variant of #449|RKD as manner of Jan Brueghel the Elder.  , See W. R. Valentiner in Detroit Institute of the Arts Bulletin Vol. XV, January 1936","Ertz 2008-10, Variant of #449",,,,,,,,0,,,"3146|3147|3149|3150",,,,,,,,"img/derivatives/simple/3148/thumbnail.jpg","img/derivatives/simple/3148/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-decorated-ceramic-vase-detroit"
3149,"Flowers in a Decorated Ceramic Vase (Madrid)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Flowers",,181,70,,"Spain","Madrid","Museo del Prado","inv. #1450",,,"Public",,,"Oil","Canvas",,,,,,,,,,,,,,,,"Produced Outside Jan Brueghel's Studio","RKD as student of Jan Brueghel the Elder|Ertz 2008-10, Variant of #449|Prado as circle or copy of Jan Brueghel","Wurzbach vol. 2, p. 75",,,,,,,,,5144,"Prado by 1849, inv. #1831","3146|3147|3148|3150",,,,,223,"Museo del Prado","https://www.museodelprado.es/coleccion/obra-de-arte/florero/eb0e34ad-038c-4d83-9ac3-230d46d9391c","img/derivatives/simple/3149/thumbnail.jpg","img/derivatives/simple/3149/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-decorated-ceramic-vase-madrid"
3150,"Flowers in a Decorated Ceramic Vase with Orange Blossom (Madrid)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Flowers",,181,70,,"Spain","Madrid","Museo del Prado","inv. #1449",,,"Public",,,"Oil","Canvas",,,,,,,,,,,,,,,,"Produced Outside Jan Brueghel's Studio","RKD as student of Jan Brueghel the Elder|Ertz 2008-10, variant of #449|Madrid catalogue as circle/copy of Jan the Elder|Wurzbach as Christian Luyk","Wurzbach vol. II, p.75",,,,,,,,,5145,"Prado by 1849, inv. #1764","3146|3147|3148|3149",,,,,,"Museo del Prado","https://www.museodelprado.es/coleccion/obra-de-arte/florero/52d7209e-588d-4277-b8b7-956279c303f1","img/derivatives/simple/3150/thumbnail.jpg","img/derivatives/simple/3150/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-decorated-ceramic-vase-with-orange-blossom-madrid"
3151,"Flowers in a Glass Vase (Madrid)","Painting","Flower Still-Life and Nature Study","Insects|Glass|Vase|Flowers|Jewels",,,,,"Spain","Madrid","Royal Palace of Aranjuez, Patrimonio Nacional",,,,"Public",,,"Oil",,,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","RKD as in the manner of Jan Brueghel the Elder; possibly the Younger|Ertz 2008-10, Variant of #423","Ertz 2008-10, is variant of #423, not mentioned in Ertz",,,,,,,,0,,,"3154|3152|3820|3821|3802",,,,,,,,"img/derivatives/simple/3151/thumbnail.jpg","img/derivatives/simple/3151/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-glass-vase-madrid"
3152,"Flowers in a Glass Vase (Milan)","Painting","Flower Still-Life and Nature Study","Insects|Glass|Vase|Flowers",,43,30,,"Italy","Milan","Ambrosiana","inv. #58",,,"Public",1608,1608,"Oil","Copper",,"BRUEGHEL 1608",,,,,,,,,,,,,"Federico Borromeo","Jan Brueghel the Elder","Ertz 2008-10, #420|Ertz 1979, #178","Crivelli, p.122 ff|Hairs, p. 201  |Ertz 1979, cat. #178, fig. 333  |Brenninkmeyer 1990, p. 246, fig. 14|Brenninkmeijer-de Rooij 1996, p. 80|Oxford 2003, pp. 186-87|Pijl in Ambrosiana 2006, #196, 89-91|Ertz 2008-10, cat. #420",,,178,420,,,,,"5146|5147","Acquired by Borromeo from Jan Brueghel, 1608|Donated by Borromeo, 1618","3821|3154|3820|3802|3151",,,,,"224|225","Ambrosiana","http://www.ambrosiana.eu/cms/fiori_in_un_bicchiere-1561.html","img/derivatives/simple/3152/thumbnail.jpg","img/derivatives/simple/3152/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-glass-vase-milan"
3154,"Flowers in a Glass Vase (Switzerland)","Painting","Flower Still-Life and Nature Study","Insects|Glass|Vase|Flowers",,41.9,33,,,,,,"Switzerland, Private Collection",,"Private","ca. 1608",1608,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #423|Ertz 1979, #182|RKD as Jan Brueghel the Younger or studio of Jan Brueghel the Elder","Ertz 1979, cat. #180, pp. 276, 588|Hairs 1985, p. 466|Sutton 1993, p. 502, cat. #96|Ertz 2008-10, cat. #423",,"London 1979, cat. #10|Boston 1993, cat. #96",182,423,,,,,"5158|5159|5160","Arden, Desmond O'Brian, Esq. of Arden, 1965|Sotheby's, London, March 24, 1965, #16|Private collection, Washington D.C., 1999","3151|3820|3821|3152|3802",,,540,,226,,,"img/derivatives/simple/3154/thumbnail.jpg","img/derivatives/simple/3154/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-glass-vase-switzerland"
3157,"Flowers in a Painted Ceramic Vase (Vienna)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Flowers",,66,50.5,,"Austria","Vienna","Kunsthistorisches Museum","inv. #558",,,"Public","1609-1610",1609,"Oil","Panel",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Ertz 2008-10, #440|Ertz 1979, #179|Mechel 196, #41 as R. Savery|Engerth 1227 as R. Savery","Ertz 1979, cat. #179|Lunsingh Scheurleer 1980, p. 31, 144, note 120, fig. 62|Brenninkmeijer-de Rooij, pp.81-82|Essen 1997, cat. #197|Amsterdam 1999, cat. #3|Tapié 2000, p. 162|Ertz 2008-10, cat. #440",,,179,440,,,,,5173,"From the Schatzkammer E. 1227, GNr. 925, 1748.","2991|3160|3819",,,678,,227,"Kunsthistorisches Museum","http://bilddatenbank.khm.at/viewArtefact","img/derivatives/simple/3157/thumbnail.jpg","img/derivatives/simple/3157/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-painted-ceramic-vase-vienna"
3158,"Flowers in a Painted Ceramic Vase with Moths (Madrid)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Flowers|Fruit",,48,35,,"Spain","Madrid","Museo del Prado","inv. #1421",,,"Public",,,"Oil",,,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 1979, variant of #207|Ertz 2008-10, variant of #441|RKD as attributed to Jan Brueghel II","Hairs 1955, p. 38|Hairs 1965, p. 364|Madrid 1975, p. 48 as Jan the Elder|Ertz 1979, under cat. 207|Ertz 2008-10, cat. 441",,"Norwich 1955, cat. #6",,,,,,,5174,"At Palacio Nuevo, 1772","3145|2995|2993|3803|3819",,,,,,"Museo del Prado","https://www.museodelprado.es/coleccion/obra-de-arte/florero/f0f402d1-5eee-4414-a306-4232a3568b6f","img/derivatives/simple/3158/thumbnail.jpg","img/derivatives/simple/3158/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-painted-ceramic-vase-with-moths-madrid"
3159,"Flowers in a Painted Vase (France)","Painting","Flower Still-Life and Nature Study","Vase|Roundel|Flowers",,,,7,,,,,"France, Private Collection",,"Private","ca. 1610",1610,"Oil","Copper",,,,,,,,,,,,,,,,"Produced Outside Jan Brueghel's Studio","Ertz 2008-10, #446","Ertz 2008-10, cat. 446",,,,446,,,,,,,,,,,,,,,"img/derivatives/simple/3159/thumbnail.jpg","img/derivatives/simple/3159/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-painted-vase-france"
3160,"Flowers in a Painted Vase with Tazza and Wreath (Munich)","Painting","Flower Still-Life and Nature Study","Insects|Tazza|Vase|Flowers",,60.5,85.6,,,,,,"Private Collection","Munich, Scheidwimmer Gallery, December 2002","Private","ca. 1620",1620,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #460","Ertz 2008-10, cat. 460",,"Bloemstukken'', P. de Boer, Amsterdam, 1935",,460,,,,,"5175|5176|5177|5178|5179",,"3823|3157|3819|3168|3169|3593|2991|3823",,,541,,228,,,"img/derivatives/simple/3160/thumbnail.jpg","img/derivatives/simple/3160/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-painted-vase-with-tazza-and-wreath-munich"
3161,"Flowers in a Porcelain Bowl (Madrid)","Painting","Flower Still-Life and Nature Study","Insects|Bowl|Flowers",,44,66,,"Spain","Madrid","Museo del Prado","inv. #1422",,,"Public","ca. 1615",1615,"Oil","Panel",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Ertz 1979, #295|Ertz 2008-10, #454","Diaz Padron 1975, vol. 1, pp. 49-49|Ertz 1979, cat. #295, pp. 292, 606; fig. 364|M. Vandenven in Balis et al. 1989, p. 122, color ill.|Brenninkmeijer-de Rooij 1996, p.83|Ertz 2008-10, cat. #454",,,295,454,,,,,5180,"Madrid, Palacio Nuevo, 1772",,,,,,229,"Museo del Prado","https://www.museodelprado.es/coleccion/obra-de-arte/florero/9bfc5fb3-4a02-4c32-9321-494459b85d9e","img/derivatives/simple/3161/thumbnail.jpg","img/derivatives/simple/3161/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-porcelain-bowl-madrid"
3162,"Flowers in a Sculpted Vase (New York)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Flowers",,123,94,,,,,,"New York",,"Private",,,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","RKD as Jan Brueghel the Younger|Ertz 2008-10, variant of #448","Ertz 2008-10, variant of #448",,,,,,,,,5181,"Christie's auction, New York, January 27, 2000, #79",3165,,,,,,,,"img/derivatives/simple/3162/thumbnail.jpg","img/derivatives/simple/3162/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-sculpted-vase-new-york"
3163,"Flowers in a Sculpted Vase (Paris)","Painting","Flower Still-Life and Nature Study","Insects|Bowl|Vase|Flowers",,26.6,40.5,,,,,,"Private Collection","Paris, Galerie de Jonckheere","Private",,,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","RKD as manner of Jan Brueghel the Younger|Ertz 2008-10, variant of #459",,,,,,,,,,,,"3823|3167|3164",,,,,,,,"img/derivatives/simple/3163/thumbnail.jpg","img/derivatives/simple/3163/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-sculpted-vase-paris"
3164,"Flowers in a Sculpted Vase (Private Collection)","Painting","Flower Still-Life and Nature Study","Vase|Flowers",,40,30,,,,,,"Collection of P. Donk",,"Private",,,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","RKD as manner of Jan Brueghel the Elder|Ertz 2008-10, variant of #459",,,,,,,,,,5182,"London, Koetser Gallery Auction, 1959","3823|3167|3163",,,,,,,,"img/derivatives/simple/3164/thumbnail.jpg","img/derivatives/simple/3164/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-sculpted-vase-private-collection"
3165,"Flowers in a Sculpted Vase (Stockholm)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Flowers",,73,59,,"Sweden","Stockholm","Nationalmuseum","1990, cat. #1099",,,"Public","1620-1621",1620,"Oil","Panel",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Ertz 2008-10, #448","Brenninkmeijer-de Rooij 1996, p. 75, fig. 75|Ertz 2008-10, cat. #448",,,,448,,,,,"5183|5184","Collection of Queen Desiree Bernadotte|Collection of G. F. Almqiust, before 1870","3162|3340|3146",,,,,230,,,"img/derivatives/simple/3165/thumbnail.jpg","img/derivatives/simple/3165/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-sculpted-vase-stockholm"
3167,"Flowers in a Sculpted Vase with Orange Blossom (Private Collection)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Flowers",,46,35,,,,,,"Collection of Du Bus de Gisignies",,"Private",,,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","RKD as Jan Brueghel the Elder|Ertz 2008-10, variant of #459",,,,,,,,,,"5195|5196","London, possible copy, Sotheby's, July 8, 1981, #42|Brussels, Sarens auction, December 17, 1923, #1","3823|3164|3163",,,,,,,,"img/derivatives/simple/3167/thumbnail.jpg","img/derivatives/simple/3167/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-sculpted-vase-with-orange-blossom-private-collection"
3168,"Flowers in a Tazza (Netherlands)","Painting","Flower Still-Life and Nature Study","Insects|Tazza|Flowers|Fruit",,47,35.5,,,,,,"Netherlands, Private Collection",,"Private",1612,1612,"Oil","Panel",,"BRUEGHEL 1612",,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 1979, #268|Ertz 2008-10, #451","Ertz 1979, cat. #268|Ertz 2008-10, cat. #451",,,268,451,,,,,"5197|5198|5199|5200","Gallery of Jacques Herbrand, Paris, 1927|Koetser Gallery, Zurich, 1993|Sotheby's, New York, January 15, 1993, # 87 as Jan Brueghel the Younger|Noortman Gallery, Maastricht, 1995","3169|3592|3593|3160",,,,,231,,,"img/derivatives/simple/3168/thumbnail.jpg","img/derivatives/simple/3168/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-tazza-netherlands"
3169,"Flowers in a Tazza (New York)","Painting","Flower Still-Life and Nature Study","Insects|Jan Brueghel the Younger|Tazza|Flowers",,46.5,33,,,,,,"Private Collection","New York, Sotheby's, January 26, 2006, lot #7","Private","ca. 1618",1618,"Oil","Panel",,,,,,,,,,,,,"Jan Brueghel the Younger",,,"Jan Brueghel the Elder","Ertz 1979, #269|Ertz 2008-10, #452 as Jan the Elder with the tazza and a few flowers by Jan the Younger","Ertz 1979, cat. #269|Brenninkmeijer-de Rooij 1990, Type IX, fig. 16|Brenninkmeijer-De Rooij 1996, pp.61, 82, fig. 60|Ertz 2008-10, cat. #452, p. 958",,,269,452,,,,,"5201|5202|5203|5204|5205|5206","Martouret collection, Saint Etienne|E. Plietzsch, Berlin, before 1938|L. Lange auction, Berlin, July - September, 4, 1938, lot #3|Sotheby's, Monaco, December 2, 1998, lot #322|Private collection, Paris, 1991|Sotheby's, New York, Jan. 26, 1996, lot #17","3168|3592|3593|3160",,737,,,232,,,"img/derivatives/simple/3169/thumbnail.jpg","img/derivatives/simple/3169/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-tazza-new-york"
3170,"Flowers in a Vase with Jewels, Coins, and Shells (Milan)","Painting","Flower Still-Life and Nature Study","Insects|Vase|Coins|Flowers|Shells",,65,45,,"Italy","Milan","Ambrosiana","inv. #66",,,"Public",1606,1606,"Oil","Copper",,"BRUEGHEL. 1606",,,,,,,,,,,,,"Federico Borromeo","Jan Brueghel the Elder","Ertz 2008-10, #431|Ertz 1979, #143","Ertz 1979, cat. #143, fig. 327|Brenninkmeijer in ''Oud Holland'', 1990, nr. 3/4, p. 104, fig. 3 |Brenninkmeijer-de Rooij 1996, p. 79|Pijl in Ambrosiana 2006, pp. 87-89|Ertz 2008-10, cat. #431",,,143,431,,,,,5207,"1618, Milan, Ambrosiana, donated by Cardinal Federico Borromeo to the Ambrosiana","3139|3138|3142|3818|3141",,,,,"233|234",,,"img/derivatives/simple/3170/thumbnail.jpg","img/derivatives/simple/3170/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/flowers-in-a-vase-with-jewels-coins-and-shells-milan"
